"StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","UserLanguage","consent","fav_China","fav_France","fav_Korea","fav_UK","fav_US","fav_Russia","fav_UN","fav_WHO","interest","leader_sup","hawk_dove","priming_1","priming_2","priming_3","priming_4","DV1_G1","DV2_G1","DV3_G1","DV4_G1","DV5_G1","DV6_G1","DV7_G1","DV8_G1","DV9_G1","DV10_G1","DV11_G1","DV12_G1","DV1_G2","DV2_G2","DV3_G2","DV4_G2","DV5_G2","DV6_G2","DV7_G2","DV8_G2","DV9_G2","DV10_G2","DV11_G2","DV12_G2","DV1_G3","DV2_G3","DV3_G3","DV4_G3","DV5_G3","DV6_G3","DV7_G3","DV8_G3","DV9_G3","DV10_G3","DV11_G3","DV12_G3","DV1_G4","DV2_G4","DV3_G4","DV4_G4","DV5_G4","DV6_G4","DV7_G4","DV8_G4","DV9_G4","DV10_G4","DV11_G4","DV12_G4","DV1_G5","DV2_G5","DV3_G5","DV4_G5","DV5_G5","DV6_G5","DV7_G5","DV8_G5","DV9_G5","DV1_G6","DV2_G6","DV3_G6","DV4_G6","DV5_G6","DV6_G6","DV7_G6","DV8_G6","DV9_G6","knowledge","SDO1","SDO2","SDO3","SDO4","SDO5","SDO6","SDO7","SDO8","SDO9","SDO10","SDO11","SDO12","SDO13","SDO14","SDO15","SDO16","check1","check2","liberal","age","gender","education","free_writing"
2021-01-21 22:42:24,2021-01-21 22:45:00,100,155,TRUE,2021-01-21 22:45:00,"JA","同意する",29,53,92,52,53,54,53,51,"わからない","わからない","わからない","わからない","わからない","わからない","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","ステータスには影響はない","どちらでもない","どちらでもない","どちらでもない","どちらでもない","どちらでもない","どちらでもない","わからない","わからない","４","４","４","４","４","４","４","４","４","４","４","４","４","４","４","４","どれでもない","どれでもない","5 (中間)","1969年","女性","高校・高専・専門学校・短大卒業",NA
2021-01-21 22:36:50,2021-01-21 22:45:08,100,498,TRUE,2021-01-21 22:45:08,"JA","同意する",0,43,0,46,40,44,50,53,"あまり注意を払っていない","どちらかと言えば支持していない","ハト派",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持する","ステータスを上げる影響をもつ","そう思う","そう思う","どちらでもない","どちらでもない","どちらでもない","そう思う","国際社会の上位16～29パーセント","支持しない","ステータスを下げる影響がある","国際社会の上位16～29パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はなかったはずだ","４","２","４","５","７　完全に同意する／賛成する","３","７　完全に同意する／賛成する","４","７　完全に同意する／賛成する","５","７　完全に同意する／賛成する","５","５","５","７　完全に同意する／賛成する","６","中東のB国への自衛隊派遣,自衛隊の派遣継続","国連主導の平和維持活動","5 (中間)","1982年","女性","高校・高専・専門学校・短大卒業","お疲れ様でした"
2021-01-21 22:37:42,2021-01-21 22:45:24,100,461,TRUE,2021-01-21 22:45:24,"JA","同意する",10,50,10,40,50,10,50,31,"かなり注意を払っている","まったく支持していない","タカ派",NA,NA,NA,NA,"支持する","ステータスを上げる影響をもつ","そう思う","そう思う","そう思う","そう思わない","どちらでもない","そう思う","国際社会の上位5パーセント","支持する","ステータスを上げる影響をもつ","国際社会の上位5パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","４","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","４","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","４","７　完全に同意する／賛成する","中東のB国への自衛隊派遣","国連主導の平和維持活動","6","1958年","男性","大学卒業","好き嫌いを数値化することは意外と難しいと感じた。"
2021-01-21 22:39:39,2021-01-21 22:45:38,100,359,TRUE,2021-01-21 22:45:39,"JA","同意する",1,49,3,58,49,51,6,9,"やや注意を払っている","とても支持している","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","ステータスを上げる影響をもつ","どちらでもない","そう思う","どちらでもない","そう思わない","どちらでもない","どちらでもない","国際社会の上位6～15パーセント","支持する","ステータスには影響はない","国際社会の上位6～15パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","６","５","７　完全に同意する／賛成する","５","１　全く同意しない／反対する","６","６","６","１　全く同意しない／反対する","１　全く同意しない／反対する","７　完全に同意する／賛成する","４","４","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","中東のB国への自衛隊派遣,自衛隊の派遣継続","どれでもない","答えたくない","1982年","女性","高校・高専・専門学校・短大卒業","特になし"
2021-01-21 22:43:02,2021-01-21 22:45:40,100,158,TRUE,2021-01-21 22:45:40,"JA","同意する",0,42,1,21,81,17,57,55,"やや注意を払っている","どちらかと言えば支持している","タカ派",NA,NA,NA,NA,"支持する","ステータスを上げる影響をもつ","そう思う","どちらでもない","どちらでもない","そう思う","そう思う","そう思う","国際社会の上位5パーセント","支持する","ステータスを上げる影響をもつ","国際社会の上位5パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","４","３","５","４","３","３","３","５","３","５","３","５","４","３","４","３","どれでもない","どれでもない","8","1980年","男性","大学卒業","ない"
2021-01-21 22:38:14,2021-01-21 22:45:42,100,447,TRUE,2021-01-21 22:45:42,"JA","同意する",0,50,0,50,30,0,50,60,"やや注意を払っている","まったく支持していない","ハト派",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持する","ステータスを下げる影響がある","そう思う","そう思わない","そう思う","どちらでもない","そう思う","どちらでもない","わからない","授権決議はあったはずだ","５","５","５","３","５","１　全く同意しない／反対する","６","５","７　完全に同意する／賛成する","７　完全に同意する／賛成する","６","６","７　完全に同意する／賛成する","５","６","７　完全に同意する／賛成する","中東のB国への自衛隊派遣","アメリカ主導の平和維持活動","5 (中間)","1986年","女性","高校・高専・専門学校・短大卒業","特にないです。"
2021-01-21 22:43:09,2021-01-21 22:46:11,100,182,TRUE,2021-01-21 22:46:11,"JA","同意する",47,72,50,80,79,58,86,75,"かなり注意を払っている","どちらかと言えば支持している","タカ派",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持する","ステータスを上げる影響をもつ","そう思う","そう思う","そう思う","どちらでもない","そう思う","そう思う","国際社会の上位16～29パーセント","支持する","ステータスを上げる影響をもつ","国際社会の上位30～49パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","３","４","４","４","４","４","６","６","６","５","６","５","６","６","６","６","中東のB国への自衛隊派遣","国連主導の平和維持活動","4","1984年","女性","大学卒業",NA
2021-01-21 22:46:10,2021-01-21 22:46:15,100,5,TRUE,2021-01-21 22:46:16,"JA","同意しない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21 22:41:29,2021-01-21 22:46:21,100,292,TRUE,2021-01-21 22:46:21,"JA","同意する",7,78,9,69,61,31,50,50,"やや注意を払っている","どちらかと言えば支持していない","わからない","どちらかといえば同意しない","どちらかといえば同意する","どちらかといえば同意しない","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","ステータスを下げる影響がある","どちらでもない","どちらでもない","どちらでもない","どちらでもない","そう思う","どちらでもない","国際社会の上位6～15パーセント","わからない","１　全く同意しない／反対する","２","２","２","３","２","１　全く同意しない／反対する","２","６","４","６","５","５","５","５","６","中東のB国への自衛隊派遣","国連主導の平和維持活動","5 (中間)","1959年","女性","高校・高専・専門学校・短大卒業","興味深いアンケートでした。"
2021-01-21 22:40:24,2021-01-21 22:46:25,100,361,TRUE,2021-01-21 22:46:26,"JA","同意する",25,61,35,73,76,44,58,50,"やや注意を払っている","どちらかと言えば支持していない","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持する","ステータスを下げる影響がある","そう思う","そう思う","そう思わない","そう思う","そう思う","そう思わない","国際社会の上位30～49パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はなかったはずだ","３","２","５","５","６","４","５","４","６","４","５","４","６","４","５","４","中東のB国への自衛隊派遣","国連主導の平和維持活動","5 (中間)","1986年","男性","高校・高専・専門学校・短大卒業",NA
2021-01-21 22:37:02,2021-01-21 22:46:28,100,565,TRUE,2021-01-21 22:46:28,"JA","同意する",6,73,19,79,76,15,27,53,"やや注意を払っている","まったく支持していない","わからない","強く同意しない","どちらかといえば同意しない","どちらかといえば同意する","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持しない","ステータスには影響はない","どちらでもない","どちらでもない","どちらでもない","どちらでもない","どちらでもない","どちらでもない","国際社会の50パーセント以下","授権決議はなかったはずだ","２","４","４","２","３","３","３","４","５","３","５","５","５","５","５","５","自衛隊の派遣継続","アメリカ主導の平和維持活動","4","1954年","男性","大学卒業",NA
2021-01-21 22:41:55,2021-01-21 22:46:37,100,282,TRUE,2021-01-21 22:46:37,"JA","同意する",21,20,20,20,21,20,20,20,"ほとんど注意を払っていない","わからない","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持する","ステータスを下げる影響がある","どちらでもない","そう思う","どちらでもない","そう思う","そう思う","そう思う","国際社会の上位6～15パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","４","３","５","４","５","３","４","４","６","６","５","４","６","５","５","６","中東のB国への自衛隊派遣","どれでもない","8","1990年","女性","小学校・中学校卒業または高校在学中・中退",NA
2021-01-21 22:44:31,2021-01-21 22:46:42,100,130,TRUE,2021-01-21 22:46:42,"JA","同意する",48,38,50,49,59,53,52,44,"あまり注意を払っていない","どちらかと言えば支持している","タカ派","どちらかといえば同意する","どちらかといえば同意する","どちらかといえば同意しない","変わらない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持しない","ステータスには影響はない","どちらでもない","そう思う","どちらでもない","どちらでもない","そう思う","どちらでもない","国際社会の上位6～15パーセント","支持しない","ステータスには影響はない","国際社会の上位6～15パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はなかったはずだ","５","４","５","５","５","３","３","４","４","３","４","３","３","４","３","３","どれでもない","アメリカ主導の平和維持活動","5 (中間)","1984年","男性","高校・高専・専門学校・短大卒業","難しい"
2021-01-21 22:42:54,2021-01-21 22:46:46,100,231,TRUE,2021-01-21 22:46:46,"JA","同意する",10,28,9,29,8,40,18,30,"ほとんど注意を払っていない","まったく支持していない","ハト派","どちらかといえば同意しない","どちらかといえば同意しない","どちらかといえば同意する","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","ステータスを下げる影響がある","どちらでもない","どちらでもない","どちらでもない","そう思う","そう思う","そう思わない","国際社会の上位30～49パーセント","支持する","ステータスには影響はない","国際社会の上位30～49パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","３","２","４","３","４","２","３","４","７　完全に同意する／賛成する","５","５","５","６","５","７　完全に同意する／賛成する","６","中東のB国への自衛隊派遣,自衛隊の早期撤退","どれでもない","8","1983年","女性","大学卒業",NA
2021-01-21 22:39:25,2021-01-21 22:46:47,100,442,TRUE,2021-01-21 22:46:47,"JA","同意する",90,100,100,100,100,100,100,90,"あまり注意を払っていない","どちらかと言えば支持していない","わからない","強く同意する","強く同意しない","強く同意する","国際的に、他国より優れている点が無い為、低くなると思う",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","ステータスを下げる影響がある","どちらでもない","そう思う","そう思わない","どちらでもない","そう思う","そう思う","国際社会の50パーセント以下","授権決議はあったはずだ","４","１　全く同意しない／反対する","７　完全に同意する／賛成する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","中東のB国への自衛隊派遣","アメリカ主導の平和維持活動","5 (中間)","1997年","女性","大学卒業",NA
2021-01-21 22:37:50,2021-01-21 22:46:56,100,545,TRUE,2021-01-21 22:46:56,"JA","同意する",1,62,10,50,50,50,30,40,"やや注意を払っている","まったく支持していない","ハト派",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持しない","ステータスには影響はない","どちらでもない","どちらでもない","そう思わない","どちらでもない","そう思う","どちらでもない","国際社会の上位6～15パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","２","１　全く同意しない／反対する","２","１　全く同意しない／反対する","６","２","４","３","３","３","６","６","５","５","４","７　完全に同意する／賛成する","中東のB国への自衛隊派遣","アメリカ主導の平和維持活動","4","1949年","男性","小学校・中学校卒業または高校在学中・中退","設問が難しい。"
2021-01-21 22:42:59,2021-01-21 22:47:03,100,244,TRUE,2021-01-21 22:47:03,"JA","同意する",0,52,0,0,53,15,72,0,"かなり注意を払っている","どちらかと言えば支持していない","タカ派",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持しない","ステータスには影響はない","そう思う","そう思う","そう思う","そう思わない","そう思う","そう思う","国際社会の50パーセント以下",NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","３","４","６","５","４","４","４","２","１　全く同意しない／反対する","２","６","５","２","３","１　全く同意しない／反対する","２","自衛隊の派遣継続","国連主導の平和維持活動","5 (中間)","1973年","男性","大学卒業","ないですね"
2021-01-21 22:45:27,2021-01-21 22:47:10,100,103,TRUE,2021-01-21 22:47:10,"JA","同意する",26,56,54,40,58,17,26,25,"やや注意を払っている","どちらかと言えば支持していない","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","ステータスには影響はない","どちらでもない","そう思う","どちらでもない","どちらでもない","そう思う","そう思わない","国際社会の上位6～15パーセント","支持しない","ステータスには影響はない","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","３","３","３","５","４","５","５","４","４","４","５","４","４","６","５","３","どれでもない","アメリカ主導の平和維持活動","5 (中間)","1992年","女性","大学卒業","難しかった"
