"StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","LocationLatitude","LocationLongitude","UserLanguage","consent","fav_China","fav_France","fav_Korea","fav_UK","fav_US","fav_Russia","fav_UN","fav_WHO","interest","leader_sup","hawk_dove","priming_1","priming_2","priming_3","priming_4","DV1_G1","DV2_G1","DV3_G1","DV4_G1","DV5_G1","DV6_G1","DV7_G1","DV8_G1","DV9_G1","DV10_G1","DV11_G1","DV12_G1","DV1_G2","DV2_G2","DV3_G2","DV4_G2","DV5_G2","DV6_G2","DV7_G2","DV8_G2","DV9_G2","DV10_G2","DV11_G2","DV12_G2","DV1_G3","DV2_G3","DV3_G3","DV4_G3","DV5_G3","DV6_G3","DV7_G3","DV8_G3","DV9_G3","DV10_G3","DV11_G3","DV12_G3","DV1_G4","DV2_G4","DV3_G4","DV4_G4","DV5_G4","DV6_G4","DV7_G4","DV8_G4","DV9_G4","DV10_G4","DV11_G4","DV12_G4","DV1_G5","DV2_G5","DV3_G5","DV4_G5","DV5_G5","DV6_G5","DV7_G5","DV8_G5","DV9_G5","DV1_G6","DV2_G6","DV3_G6","DV4_G6","DV5_G6","DV6_G6","DV7_G6","DV8_G6","DV9_G6","knowledge","SDO1","SDO2","SDO3","SDO4","SDO5","SDO6","SDO7","SDO8","SDO9","SDO10","SDO11","SDO12","SDO13","SDO14","SDO15","SDO16","check1","check2","liberal","age","gender","education","free_writing"
2021-01-21 22:36:50,2021-01-21 22:45:08,100,498,TRUE,2021-01-21 22:45:08,35.7207946777344,139.742095947266,"JA","Agree",0,43,0,46,40,44,50,53,"Limited attention","Somewhat Disapprove","Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of increasing status","Yes, I think so","Yes, I think so","Neither","Neither","Neither","Yes, I think so","Among the top 16 to 29% of international society","Do not support","Have an impact of decreasing status","Among the top 16 to 29% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","4","2","4","5","7","3","7","4","7","5","7","5","5","5","7","6","SDF Troops deployment to state B in the Middle East,SDF continuing troop deployment","UN-led peacekeeping mission","5","1982","female","Two-year college","お疲れ様でした"
2021-01-21 22:37:42,2021-01-21 22:45:24,100,461,TRUE,2021-01-21 22:45:24,35.8094940185547,139.698913574219,"JA","Agree",10,50,10,40,50,10,50,31,"A lot of attention","Strongly Disapprove","Hawk",NA,NA,NA,NA,"Support","Have an impact of increasing status","Yes, I think so","Yes, I think so","Yes, I think so","No, I do not think so","Neither","Yes, I think so","Among the top 5% of international society","Support","Have an impact of increasing status","Among the top 5% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","4","1","1","1","4","1","1","1","7","7","7","7","7","7","4","7","DF Troops deployment to state B in the Middle East","UN-led peacekeeping mission","6","1958","male","Graduated from a four-year college","好き嫌いを数値化することは意外と難しいと感じた。"
2021-01-21 22:39:39,2021-01-21 22:45:38,100,359,TRUE,2021-01-21 22:45:39,35.5514984130859,139.517700195312,"JA","Agree",1,49,3,58,49,51,6,9,"Some attention","Strongly Approve","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Have an impact of increasing status","Neither","Yes, I think so","Neither","No, I do not think so","Neither","Neither","Among the top 6 to 15% of international society","Support","Do not have an impact","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","6","5","7","5","1","6","6","6","1","1","7","4","4","1","1","1","SDF Troops deployment to state B in the Middle East,SDF continuing troop deployment","Neither","Do not want to answer","1982","female","Two-year college","特になし"
2021-01-21 22:43:02,2021-01-21 22:45:40,100,158,TRUE,2021-01-21 22:45:40,35.8968963623047,139.651000976562,"JA","Agree",0,42,1,21,81,17,57,55,"Some attention","Somewhat Approve","Hawk",NA,NA,NA,NA,"Support","Have an impact of increasing status","Yes, I think so","Neither","Neither","Yes, I think so","Yes, I think so","Yes, I think so","Among the top 5% of international society","Support","Have an impact of increasing status","Among the top 5% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","4","3","5","4","3","3","3","5","3","5","3","5","4","3","4","3","None of the above","Neither","8","1980","male","Graduated from a four-year college","ない"
2021-01-21 22:38:14,2021-01-21 22:45:42,100,447,TRUE,2021-01-21 22:45:42,35.7344055175781,139.640594482422,"JA","Agree",0,50,0,50,30,0,50,60,"Some attention","Strongly Disapprove","Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of decreasing status","Yes, I think so","No, I do not think so","Yes, I think so","Neither","Yes, I think so","Neither","Do not know","There must have been a resolution","5","5","5","3","5","1","6","5","7","7","6","6","7","5","6","7","DF Troops deployment to state B in the Middle East","US-led peacekeeping mission","5","1986","female","Two-year college","特にないです。"
2021-01-21 22:43:09,2021-01-21 22:46:11,100,182,TRUE,2021-01-21 22:46:11,35.6417999267578,139.702301025391,"JA","Agree",47,72,50,80,79,58,86,75,"A lot of attention","Somewhat Approve","Hawk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of increasing status","Yes, I think so","Yes, I think so","Yes, I think so","Neither","Yes, I think so","Yes, I think so","Among the top 16 to 29% of international society","Support","Have an impact of increasing status","Among the top 30 to 49% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","3","4","4","4","4","4","6","6","6","5","6","5","6","6","6","6","DF Troops deployment to state B in the Middle East","UN-led peacekeeping mission","4","1984","female","Graduated from a four-year college",NA
2021-01-21 22:46:10,2021-01-21 22:46:15,100,5,TRUE,2021-01-21 22:46:16,35.743896484375,139.646087646484,"JA","Do not agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-21 22:41:29,2021-01-21 22:46:21,100,292,TRUE,2021-01-21 22:46:21,37.4465942382812,140.390411376953,"JA","Agree",7,78,9,69,61,31,50,50,"Some attention","Somewhat Disapprove","Do not know","Somewhat Disagree","Somewhat Agree","Somewhat Disagree","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Have an impact of decreasing status","Neither","Neither","Neither","Neither","Yes, I think so","Neither","Among the top 6 to 15% of international society","Do not know","1","2","2","2","3","2","1","2","6","4","6","5","5","5","5","6","DF Troops deployment to state B in the Middle East","UN-led peacekeeping mission","5","1959","female","Two-year college","興味深いアンケートでした。"
2021-01-21 22:40:24,2021-01-21 22:46:25,100,361,TRUE,2021-01-21 22:46:26,34.9851989746094,135.838500976562,"JA","Agree",25,61,35,73,76,44,58,50,"Some attention","Somewhat Disapprove","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of decreasing status","Yes, I think so","Yes, I think so","No, I do not think so","Yes, I think so","Yes, I think so","No, I do not think so","Among the top 30 to 49% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","3","2","5","5","6","4","5","4","6","4","5","4","6","4","5","4","DF Troops deployment to state B in the Middle East","UN-led peacekeeping mission","5","1986","male","Two-year college",NA
2021-01-21 22:37:02,2021-01-21 22:46:28,100,565,TRUE,2021-01-21 22:46:28,35.6468048095703,139.654602050781,"JA","Agree",6,73,19,79,76,15,27,53,"Some attention","Strongly Disapprove","Do not know","Strongly Disagree","Somewhat Disagree","Somewhat Agree","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Do not have an impact","Neither","Neither","Neither","Neither","Neither","Neither","Below 50% of international society","There must not have been a resolution","2","4","4","2","3","3","3","4","5","3","5","5","5","5","5","5","SDF continuing troop deployment","US-led peacekeeping mission","4","1954","male","Graduated from a four-year college",NA
2021-01-21 22:41:55,2021-01-21 22:46:37,100,282,TRUE,2021-01-21 22:46:37,35.6900024414062,139.690002441406,"JA","Agree",21,20,20,20,21,20,20,20,"No attention","Do not know","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of decreasing status","Neither","Yes, I think so","Neither","Yes, I think so","Yes, I think so","Yes, I think so","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","4","3","5","4","5","3","4","4","6","6","5","4","6","5","5","6","DF Troops deployment to state B in the Middle East","Neither","8","1990","female","Elementary school or Junior high school",NA
2021-01-21 22:44:31,2021-01-21 22:46:42,100,130,TRUE,2021-01-21 22:46:42,34.7830047607422,134.76220703125,"JA","Agree",48,38,50,49,59,53,52,44,"Limited attention","Somewhat Approve","Hawk","Somewhat Agree","Somewhat Agree","Somewhat Disagree","変わらない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Do not have an impact","Neither","Yes, I think so","Neither","Neither","Yes, I think so","Neither","Among the top 6 to 15% of international society","Do not support","Do not have an impact","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","5","4","5","5","5","3","3","4","4","3","4","3","3","4","3","3","None of the above","US-led peacekeeping mission","5","1984","male","Two-year college","難しい"
2021-01-21 22:42:54,2021-01-21 22:46:46,100,231,TRUE,2021-01-21 22:46:46,35.743896484375,139.646087646484,"JA","Agree",10,28,9,29,8,40,18,30,"No attention","Strongly Disapprove","Dove","Somewhat Disagree","Somewhat Disagree","Somewhat Agree","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Have an impact of decreasing status","Neither","Neither","Neither","Yes, I think so","Yes, I think so","No, I do not think so","Among the top 30 to 49% of international society","Support","Do not have an impact","Among the top 30 to 49% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","3","2","4","3","4","2","3","4","7","5","5","5","6","5","7","6","SDF Troops deployment to state B in the Middle East,SDF early withdrawal","Neither","8","1983","female","Graduated from a four-year college",NA
2021-01-21 22:39:25,2021-01-21 22:46:47,100,442,TRUE,2021-01-21 22:46:47,37.6683959960938,140.248107910156,"JA","Agree",90,100,100,100,100,100,100,90,"Limited attention","Somewhat Disapprove","Do not know","Strongly Agree","Strongly Disagree","Strongly Agree","国際的に、他国より優れている点が無い為、低くなると思う",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Have an impact of decreasing status","Neither","Yes, I think so","No, I do not think so","Neither","Yes, I think so","Yes, I think so","Below 50% of international society","There must have been a resolution","4","1","7","1","1","1","1","1","7","7","7","7","7","7","7","7","DF Troops deployment to state B in the Middle East","US-led peacekeeping mission","5","1997","female","Graduated from a four-year college",NA
2021-01-21 22:37:50,2021-01-21 22:46:56,100,545,TRUE,2021-01-21 22:46:56,34.7380065917969,135.494689941406,"JA","Agree",1,62,10,50,50,50,30,40,"Some attention","Strongly Disapprove","Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Do not have an impact","Neither","Neither","No, I do not think so","Neither","Yes, I think so","Neither","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","2","1","2","1","6","2","4","3","3","3","6","6","5","5","4","7","DF Troops deployment to state B in the Middle East","US-led peacekeeping mission","4","1949","male","Elementary school or Junior high school","設問が難しい。"
2021-01-21 22:42:59,2021-01-21 22:47:03,100,244,TRUE,2021-01-21 22:47:03,35.6900024414062,139.690002441406,"JA","Agree",0,52,0,0,53,15,72,0,"A lot of attention","Somewhat Disapprove","Hawk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Do not have an impact","Yes, I think so","Yes, I think so","Yes, I think so","No, I do not think so","Yes, I think so","Yes, I think so","Below 50% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","3","4","6","5","4","4","4","2","1","2","6","5","2","3","1","2","SDF continuing troop deployment","UN-led peacekeeping mission","5","1973","male","Graduated from a four-year college","ないですね"
2021-01-21 22:45:27,2021-01-21 22:47:10,100,103,TRUE,2021-01-21 22:47:10,35.7073974609375,139.995513916016,"JA","Agree",26,56,54,40,58,17,26,25,"Some attention","Somewhat Disapprove","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Do not have an impact","Neither","Yes, I think so","Neither","Neither","Yes, I think so","No, I do not think so","Among the top 6 to 15% of international society","Do not support","Do not have an impact","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","3","3","3","5","4","5","5","4","4","4","5","4","4","6","5","3","None of the above","US-led peacekeeping mission","5","1992","female","Graduated from a four-year college","難しかった"
2021-01-21 22:41:40,2021-01-21 22:47:12,100,331,TRUE,2021-01-21 22:47:12,35.7559967041016,139.70361328125,"JA","Agree",15,88,29,81,65,41,45,56,"Do not know","Strongly Disapprove","Dove","Do not know","Somewhat Disagree","Do not know","よくわからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Have an impact of increasing status","Yes, I think so","Yes, I think so","Yes, I think so","Yes, I think so","No, I do not think so","No, I do not think so","Among the top 6 to 15% of international society","Do not support","Do not have an impact","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","3","4","3","3","4","4","2","3","5","4","4","5","6","5","6","7","None of the above","Neither","4","1960","male","Graduated from a four-year college","難しかった"
2021-01-21 22:40:51,2021-01-21 22:47:22,100,391,TRUE,2021-01-21 22:47:23,36.4506072998047,138.0703125,"JA","Agree",35,100,13,100,100,76,100,3,"A lot of attention","Somewhat Approve","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Do not have an impact","Yes, I think so","Yes, I think so","Yes, I think so","Neither","Yes, I think so","Yes, I think so","Do not know","There must have been a resolution","3","4","4","3","3","3","4","4","5","5","4","5","4","4","4","5","SDF continuing troop deployment","US-led peacekeeping mission","5","1970","male","Two-year college","こうしたアンケート調査を広く実施するほうが良い"
2021-01-21 22:42:27,2021-01-21 22:47:23,100,295,TRUE,2021-01-21 22:47:23,35.6900024414062,139.690002441406,"JA","Agree",0,5,0,15,15,8,0,0,"A lot of attention","Somewhat Approve","Hawk","Somewhat Disagree","Somewhat Agree","Somewhat Disagree","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of increasing status","Yes, I think so","Yes, I think so","Yes, I think so","Neither","Neither","Yes, I think so","Among the top 5% of international society","Support","Have an impact of increasing status","Among the top 5% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","4","3","4","4","5","4","5","4","5","5","5","4","4","4","4","4","SDF Troops deployment to state B in the Middle East,SDF continuing troop deployment","Neither","8","1978","female","Graduated from a graduate school","興味深かったです。"
2021-01-21 22:43:36,2021-01-21 22:47:26,100,230,TRUE,2021-01-21 22:47:27,35.743896484375,139.646087646484,"JA","Agree",6,62,61,65,100,34,60,61,"No attention","Strongly Disapprove","Dove",NA,NA,NA,NA,"Do not know","Do not have an impact","Neither","Neither","Neither","Neither","Neither","Neither","Do not know","Do not know","Do not have an impact","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","7","2","2","2","2","2","6","3","2","6","4","3","7","6","6","5","None of the above","Neither","5","1961","female","Two-year college","特になし"
2021-01-21 22:40:32,2021-01-21 22:47:28,100,415,TRUE,2021-01-21 22:47:28,35.6248931884766,139.702789306641,"JA","Agree",50,60,50,60,50,50,50,60,"Some attention","Strongly Disapprove","Hawk","Somewhat Disagree","Somewhat Agree","Somewhat Agree","日本自身の劣化、周りの成長により低くなる",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Do not have an impact","Yes, I think so","Yes, I think so","No, I do not think so","Neither","Yes, I think so","No, I do not think so","Among the top 16 to 29% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","1","3","7","2","5","2","1","2","5","6","7","6","6","4","4","7","SDF Troops deployment to state B in the Middle East,SDF early withdrawal","UN-led peacekeeping mission","5","1974","female","Graduated from a four-year college",NA
2021-01-21 22:38:41,2021-01-21 22:47:28,100,527,TRUE,2021-01-21 22:47:28,35.7725067138672,139.994995117188,"JA","Agree",0,10,0,50,10,0,5,1,"Some attention","Somewhat Disapprove","Hawk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of increasing status","Yes, I think so","Yes, I think so","Neither","Neither","Neither","Yes, I think so","Among the top 5% of international society","Do not support","Have an impact of decreasing status","Among the top 5% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","5","2","6","4","6","4","6","5","3","3","4","2","1","2","3","4","SDF Troops deployment to state B in the Middle East,SDF early withdrawal","UN-led peacekeeping mission","10","1985","female","Graduated from a four-year college",NA
2021-01-21 22:43:26,2021-01-21 22:47:30,100,244,TRUE,2021-01-21 22:47:31,34.3773040771484,132.474090576172,"JA","Agree",2,40,20,50,40,20,40,10,"No attention","Somewhat Disapprove","Hawk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Have an impact of decreasing status","Neither","Yes, I think so","No, I do not think so","Yes, I think so","Yes, I think so","Neither","Among the top 16 to 29% of international society","Support","Do not have an impact","Among the top 16 to 29% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","5","4","3","4","6","4","2","4","6","4","4","5","5","3","2","3","SDF Troops deployment to state B in the Middle East,SDF early withdrawal","UN-led peacekeeping mission","5","1975","male","Graduated from a four-year college",NA
2021-01-21 22:41:16,2021-01-21 22:47:34,100,378,TRUE,2021-01-21 22:47:34,35.4598999023438,133.359710693359,"JA","Agree",10,80,50,25,95,80,70,95,"Some attention","Somewhat Approve","Do not know","Somewhat Agree","Somewhat Disagree","Somewhat Agree","低くなると予想します。人口減少、経済規模の縮小または横ばい、他国と比べて上昇意欲がなく海外に対する関心も少ないなど様々な要因が考えられます。",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Do not have an impact","No, I do not think so","Yes, I think so","No, I do not think so","No, I do not think so","No, I do not think so","No, I do not think so","Among the top 16 to 29% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","4","2","4","3","5","2","2","2","3","5","5","5","5","5","2","7","DF Troops deployment to state B in the Middle East","UN-led peacekeeping mission","3","1995","female","Graduated from a four-year college",NA
2021-01-21 22:41:36,2021-01-21 22:47:37,100,361,TRUE,2021-01-21 22:47:37,35.6900024414062,139.690002441406,"JA","Agree",100,73,36,69,81,34,77,82,"Some attention","Somewhat Approve","Hawk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of increasing status","Yes, I think so","Yes, I think so","Yes, I think so","No, I do not think so","No, I do not think so","Neither","Among the top 5% of international society","Do not know","Have an impact of increasing status","Among the top 5% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","5","4","5","4","5","5","4","4","4","4","4","5","4","5","4","4","DF Troops deployment to state B in the Middle East","UN-led peacekeeping mission","4","1955","male","Graduated from a four-year college","特に無し"
2021-01-21 22:42:07,2021-01-21 22:47:37,100,329,TRUE,2021-01-21 22:47:38,35.9228057861328,139.625213623047,"JA","Agree",0,17,0,20,12,0,6,3,"No attention","Strongly Disapprove","Hawk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Have an impact of increasing status","No, I do not think so","Yes, I think so","No, I do not think so","Yes, I think so","Yes, I think so","No, I do not think so","Among the top 30 to 49% of international society","Do not support","Have an impact of decreasing status","Among the top 30 to 49% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","1","5","3","5","7","3","5","1","7","7","7","6","7","7","6","6","DF Troops deployment to state B in the Middle East","UN-led peacekeeping mission","6","1980","female","High school",NA
